#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
3734668	203228	84313	128456	124039	-	-	C9orf72	VPS25	ALSFTD|FTDALS	DERP9|EAP20|FAP20	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734669	203228	2091	128456	108399	-	-	C9orf72	FBL	ALSFTD|FTDALS	FIB|FLRN|RNU3IP1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734670	203228	79672	128456	122797	-	-	C9orf72	FN3KRP	ALSFTD|FTDALS	FN3KL	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734671	203228	5315	128456	111332	-	-	C9orf72	PKM	ALSFTD|FTDALS	CTHBP|HEL-S-30|OIP3|PK3|PKM2|TCB|THBP1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734672	203228	498	128456	106987	-	-	C9orf72	ATP5A1	ALSFTD|FTDALS	ATP5A|ATP5AL2|ATPM|COXPD22|HEL-S-123m|MC5DN4|MOM2|OMR|ORM|hATP1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734673	203228	84128	128456	123901	-	-	C9orf72	WDR75	ALSFTD|FTDALS	NET16|UTP17	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734674	203228	5635	128456	111618	-	-	C9orf72	PRPSAP1	ALSFTD|FTDALS	PAP39	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734675	203228	6134	128456	112054	-	XX-FW83563B9.1	C9orf72	RPL10	ALSFTD|FTDALS	AUTSX5|DXS648|DXS648E|L10|NOV|QM	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734676	203228	7277	128456	113128	-	-	C9orf72	TUBA4A	ALSFTD|FTDALS	H2-ALPHA|TUBA1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734677	203228	55699	128456	120824	-	-	C9orf72	IARS2	ALSFTD|FTDALS	ILERS	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734678	203228	3939	128456	110131	-	PIG19	C9orf72	LDHA	ALSFTD|FTDALS	GSD11|HEL-S-133P|LDH1|LDHM	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734679	203228	1781	128456	108119	-	-	C9orf72	DYNC1I2	ALSFTD|FTDALS	DNCI2|IC2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734680	203228	54431	128456	119947	-	UNQ495/PRO1012	C9orf72	DNAJC10	ALSFTD|FTDALS	ERdj5|JPDI|MTHr|PDIA19	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734681	203228	7072	128456	112928	-	-	C9orf72	TIA1	ALSFTD|FTDALS	TIA-1|WDM	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734682	203228	166378	128456	127927	-	-	C9orf72	SPATA5	ALSFTD|FTDALS	AFG2|SPAF	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734683	203228	2935	128456	109190	-	-	C9orf72	GSPT1	ALSFTD|FTDALS	551G9.2|ETF3A|GST1|eRF3a	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734684	203228	1615	128456	107984	-	PIG40	C9orf72	DARS	ALSFTD|FTDALS	HBSL|aspRS	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734685	203228	60386	128456	121903	-	-	C9orf72	SLC25A19	ALSFTD|FTDALS	DNC|MCPHA|MUP1|THMD3|THMD4|TPC	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734686	203228	4719	128456	110799	-	-	C9orf72	NDUFS1	ALSFTD|FTDALS	CI-75Kd|CI-75k|PRO1304	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734687	203228	79184	128456	122599	-	RP11-143H17.2	C9orf72	BRCC3	ALSFTD|FTDALS	BRCC36|C6.1A|CXorf53	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734688	203228	8939	128456	114451	-	RP11-57C19.3	C9orf72	FUBP3	ALSFTD|FTDALS	FBP3	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734689	203228	3945	128456	110137	-	-	C9orf72	LDHB	ALSFTD|FTDALS	HEL-S-281|LDH-B|LDH-H|LDHBD|TRG-5	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734690	203228	6634	128456	112518	-	-	C9orf72	SNRPD3	ALSFTD|FTDALS	SMD3|Sm-D3	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734691	203228	1665	128456	108029	-	-	C9orf72	DHX15	ALSFTD|FTDALS	DBP1|DDX15|HRH2|PRP43|PRPF43|PrPp43p	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734692	203228	6597	128456	112481	-	-	C9orf72	SMARCA4	ALSFTD|FTDALS	BAF190|BAF190A|BRG1|MRD16|RTPS2|SNF2|SNF2L4|SNF2LB|SWI2|hSNF2b	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734693	203228	25940	128456	117437	-	-	C9orf72	FAM98A	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734694	203228	170506	128456	128022	-	-	C9orf72	DHX36	ALSFTD|FTDALS	DDX36|G4R1|MLEL1|RHAU	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734695	203228	64434	128456	122182	-	-	C9orf72	NOM1	ALSFTD|FTDALS	C7orf3|PPP1R113|SGD1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734696	203228	1832	128456	108166	-	-	C9orf72	DSP	ALSFTD|FTDALS	DCWHKTA|DP|DPI|DPII	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734697	203228	26173	128456	117596	-	UNQ1821/PRO3434	C9orf72	INTS1	ALSFTD|FTDALS	INT1|NET28	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734698	203228	10514	128456	115770	-	-	C9orf72	MYBBP1A	ALSFTD|FTDALS	P160|PAP2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734699	203228	84790	128456	124259	-	-	C9orf72	TUBA1C	ALSFTD|FTDALS	TUBA6|bcm948	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734700	203228	5494	128456	111489	-	-	C9orf72	PPM1A	ALSFTD|FTDALS	PP2C-ALPHA|PP2CA|PP2Calpha	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734701	203228	6238	128456	112152	-	RP11-462D18.3	C9orf72	RRBP1	ALSFTD|FTDALS	ES/130|ES130|RRp|hES	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734702	203228	57488	128456	121556	-	tcag7.562	C9orf72	ESYT2	ALSFTD|FTDALS	CHR2SYT|E-Syt2|FAM62B	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734703	203228	64746	128456	122262	-	-	C9orf72	ACBD3	ALSFTD|FTDALS	GCP60|GOCAP1|GOLPH1|PAP7	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734704	203228	5211	128456	111232	-	-	C9orf72	PFKL	ALSFTD|FTDALS	ATP-PFK|PFK-B|PFK-L	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734705	203228	10390	128456	115662	-	PRO1101	C9orf72	CEPT1	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734706	203228	27339	128456	118151	-	-	C9orf72	PRPF19	ALSFTD|FTDALS	NMP200|PRP19|PSO4|SNEV|UBOX4|hPSO4	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734707	203228	1828	128456	108162	-	-	C9orf72	DSG1	ALSFTD|FTDALS	CDHF4|DG1|DSG|EPKHE|EPKHIA|PPKS1|SPPK1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734708	203228	3188	128456	109429	-	-	C9orf72	HNRNPH2	ALSFTD|FTDALS	FTP3|HNRPH|HNRPH2|hnRNPH	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734709	203228	11222	128456	116390	-	-	C9orf72	MRPL3	ALSFTD|FTDALS	COXPD9|MRL3|RPML3	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734710	203228	5901	128456	111837	-	OK/SW-cl.81	C9orf72	RAN	ALSFTD|FTDALS	ARA24|Gsp1|TC4	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734711	203228	1355	128456	107747	-	-	C9orf72	COX15	ALSFTD|FTDALS	CEMCOX2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734712	203228	26354	128456	117690	-	-	C9orf72	GNL3	ALSFTD|FTDALS	C77032|E2IG3|NNP47|NS	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734713	203228	6638	128456	112522	-	-	C9orf72	SNRPN	ALSFTD|FTDALS	HCERN3|PWCR|RT-LI|SM-D|SMN|SNRNP-N|SNURF-SNRPN|sm-N	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734714	203228	6628	128456	112512	-	-	C9orf72	SNRPB	ALSFTD|FTDALS	COD|SNRPB1|Sm-B/B|SmB/B|SmB/SmB|snRNP-B	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734715	203228	200916	128456	128356	-	-	C9orf72	RPL22L1	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734716	203228	86	128456	106601	-	-	C9orf72	ACTL6A	ALSFTD|FTDALS	ACTL6|ARPN-BETA|Arp4|BAF53A|INO80K	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734717	203228	5591	128456	111577	-	-	C9orf72	PRKDC	ALSFTD|FTDALS	DNA-PKcs|DNAPK|DNPK1|HYRC|HYRC1|IMD26|XRCC7|p350	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734718	203228	83658	128456	123715	-	HSPC162	C9orf72	DYNLRB1	ALSFTD|FTDALS	BITH|BLP|DNCL2A|DNLC2A|ROBLD1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734719	203228	83657	128456	123714	-	-	C9orf72	DYNLRB2	ALSFTD|FTDALS	DNCL2B|DNLC2B|ROBLD2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734720	203228	1852	128456	108185	-	-	C9orf72	DUSP9	ALSFTD|FTDALS	MKP-4|MKP4	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734721	203228	2885	128456	109142	-	-	C9orf72	GRB2	ALSFTD|FTDALS	ASH|EGFRBP-GRB2|Grb3-3|MST084|MSTP084|NCKAP2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734722	203228	8409	128456	113997	-	RP1-212G6.2	C9orf72	UXT	ALSFTD|FTDALS	ART-27|STAP1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734723	203228	9156	128456	114602	-	RP11-553N16.2	C9orf72	EXO1	ALSFTD|FTDALS	HEX1|hExoI	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734724	203228	1213	128456	107623	-	-	C9orf72	CLTC	ALSFTD|FTDALS	CHC|CHC17|CLH-17|CLTCL2|Hc	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734725	203228	57002	128456	121317	-	GK003	C9orf72	YAE1D1	ALSFTD|FTDALS	C7orf36	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734726	203228	5981	128456	111913	-	-	C9orf72	RFC1	ALSFTD|FTDALS	A1|MHCBFB|PO-GA|RECC1|RFC|RFC140	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734727	203228	137964	128456	126493	-	UNQ551/PRO1108	C9orf72	AGPAT6	ALSFTD|FTDALS	1-AGPAT 6|LPAAT-zeta|LPAATZ|TSARG7	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734728	203228	6227	128456	112141	-	RP5-908M14.8	C9orf72	RPS21	ALSFTD|FTDALS	HLDF|S21	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734729	203228	49856	128456	119068	-	RP11-46F15.4	C9orf72	WRAP73	ALSFTD|FTDALS	WDR8	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734730	203228	191	128456	106696	-	-	C9orf72	AHCY	ALSFTD|FTDALS	SAHH|adoHcyase	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734731	203228	302	128456	106799	-	-	C9orf72	ANXA2	ALSFTD|FTDALS	ANX2|ANX2L4|CAL1H|HEL-S-270|LIP2|LPC2|LPC2D|P36|PAP-IV	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734732	203228	304	128456	106801	-	-	C9orf72	ANXA2P2	ALSFTD|FTDALS	ANX2L2|ANX2P2|LPC2B	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734733	203228	3028	128456	109278	-	RP3-339A18.2	C9orf72	HSD17B10	ALSFTD|FTDALS	17b-HSD10|ABAD|CAMR|DUPXp11.22|ERAB|HADH2|HCD2|MHBD|MRPP2|MRX17|MRX31|MRXS10|SCHAD|SDR5C1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734734	203228	27440	128456	118173	-	-	C9orf72	CECR5	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734735	203228	10130	128456	115434	-	-	C9orf72	PDIA6	ALSFTD|FTDALS	ERP5|P5|TXNDC7	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734736	203228	10992	128456	116188	-	-	C9orf72	SF3B2	ALSFTD|FTDALS	Cus1|SAP145|SF3B145|SF3b1|SF3b150	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734737	203228	178	128456	106686	-	-	C9orf72	AGL	ALSFTD|FTDALS	GDE	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734738	203228	23560	128456	117104	-	RP11-38M7.5	C9orf72	GTPBP4	ALSFTD|FTDALS	CRFG|NGB|NOG1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734739	203228	2058	128456	108372	-	PIG32	C9orf72	EPRS	ALSFTD|FTDALS	EARS|GLUPRORS|PARS|QARS|QPRS	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734740	203228	6224	128456	112138	-	-	C9orf72	RPS20	ALSFTD|FTDALS	S20	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734741	203228	3921	128456	110115	-	-	C9orf72	RPSA	ALSFTD|FTDALS	37LRP|67LR|ICAS|LAMBR|LAMR1|LBP|LBP/p40|LRP|LRP/LR|NEM/1CHD4|SA|lamR|p40	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734742	203228	10393	128456	115665	-	-	C9orf72	ANAPC10	ALSFTD|FTDALS	APC10|DOC1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734743	203228	10808	128456	116022	-	RP11-173P16.1	C9orf72	HSPH1	ALSFTD|FTDALS	HSP105|HSP105A|HSP105B|NY-CO-25	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734744	203228	3306	128456	109538	-	-	C9orf72	HSPA2	ALSFTD|FTDALS	HSP70-2|HSP70-3	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734745	203228	6206	128456	112120	-	-	C9orf72	RPS12	ALSFTD|FTDALS	S12	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734746	203228	988	128456	107424	-	RP1-319D22.1	C9orf72	CDC5L	ALSFTD|FTDALS	CDC5|CDC5-LIKE|CEF1|PCDC5RP|dJ319D22.1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734747	203228	64786	128456	122296	-	-	C9orf72	TBC1D15	ALSFTD|FTDALS	RAB7-GAP	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734748	203228	64783	128456	122293	-	-	C9orf72	RBM15	ALSFTD|FTDALS	OTT|OTT1|SPEN	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734749	203228	1763	128456	108103	-	RP11-9E13.1	C9orf72	DNA2	ALSFTD|FTDALS	DNA2L|hDNA2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734750	203228	57038	128456	121334	-	RP3-382I10.6	C9orf72	RARS2	ALSFTD|FTDALS	ArgRS|DALRD2|PCH6|PRO1992|RARSL|dJ382I10.6	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734751	203228	8570	128456	114139	-	-	C9orf72	KHSRP	ALSFTD|FTDALS	FBP2|FUBP2|KSRP	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734752	203228	5110	128456	111141	-	-	C9orf72	PCMT1	ALSFTD|FTDALS	PIMT	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734753	203228	71	128456	106586	-	-	C9orf72	ACTG1	ALSFTD|FTDALS	ACT|ACTG|BRWS2|DFNA20|DFNA26|HEL-176	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734754	203228	60	128456	106575	-	-	C9orf72	ACTB	ALSFTD|FTDALS	BRWS1|PS1TP5BP1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734755	203228	56905	128456	121235	-	FP6578	C9orf72	C15orf39	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734756	203228	1371	128456	107763	-	-	C9orf72	CPOX	ALSFTD|FTDALS	CPO|CPX|HCP	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734757	203228	1025	128456	107459	-	RP11-228B15.5	C9orf72	CDK9	ALSFTD|FTDALS	C-2k|CDC2L4|CTK1|PITALRE|TAK	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734758	203228	6208	128456	112122	-	PRO2640	C9orf72	RPS14	ALSFTD|FTDALS	EMTB|S14	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734759	203228	10498	128456	115760	-	-	C9orf72	CARM1	ALSFTD|FTDALS	PRMT4	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734760	203228	192111	128456	128154	-	-	C9orf72	PGAM5	ALSFTD|FTDALS	BXLBV68	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734761	203228	55255	128456	120546	-	MSTP048	C9orf72	WDR41	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734762	203228	117159	128456	125564	-	-	C9orf72	DCD	ALSFTD|FTDALS	AIDD|DCD-1|DSEP|HCAP|PIF	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734763	203228	2810	128456	109072	-	-	C9orf72	SFN	ALSFTD|FTDALS	YWHAS	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734764	203228	7001	128456	112860	-	-	C9orf72	PRDX2	ALSFTD|FTDALS	HEL-S-2a|NKEF-B|NKEFB|PRP|PRX2|PRXII|PTX1|TDPX1|TPX1|TSA	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734765	203228	9611	128456	114973	-	-	C9orf72	NCOR1	ALSFTD|FTDALS	N-CoR|N-CoR1|PPP1R109|TRAC1|hN-CoR	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734766	203228	6201	128456	112115	-	-	C9orf72	RPS7	ALSFTD|FTDALS	DBA8|S7	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734767	203228	8566	128456	114135	-	PRED79	C9orf72	PDXK	ALSFTD|FTDALS	C21orf124|C21orf97|HEL-S-1a|PKH|PNK	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734768	203228	1823	128456	108157	-	-	C9orf72	DSC1	ALSFTD|FTDALS	CDHF1|DG2/DG3	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734769	203228	6629	128456	112513	-	-	C9orf72	SNRPB2	ALSFTD|FTDALS	Msl1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734770	203228	10423	128456	115692	-	-	C9orf72	CDIPT	ALSFTD|FTDALS	PIS|PIS1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734771	203228	23352	128456	116934	-	RP5-1126H10.1	C9orf72	UBR4	ALSFTD|FTDALS	RBAF600|ZUBR1|p600	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734772	203228	7184	128456	113036	-	-	C9orf72	HSP90B1	ALSFTD|FTDALS	ECGP|GP96|GRP94|HEL-S-125m|HEL35|TRA1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
